state,lga,date,active_subs,new_subs,churned_subs,arpu_daily_ngn,total_revenue_ngn,data_revenue_ngn,voice_revenue_ngn,vas_revenue_ngn,data_usage_gb,voice_minutes,avg_drop_call_rate,avg_congestion_pct,avg_download_speed,avg_upload_speed,avg_mos_score,avg_call_setup_success,total_data_traffic_tb,total_voice_erlangs,total_monthly_opex,site_count,lga_population,income_index,urban_flag,poi_markets,poi_motor_parks,poi_hospitals,poi_schools,poi_total,road_density_km,penetration_rate,daily_revenue_per_site,daily_opex_per_site,site_profit_proxy,arpu_monthly_est,qoe_below_threshold,subs_7d_change,arpu_7d_change,churn_risk_flag,whitespace_flag
Kwara,Ilorin West,2026-04-11,430825,1269,769,125.15,53917688.39,25362344.82,23691200.21,4864143.36,136462.01,1443035.97,0.0202,0.164,19.2733,6.2183,4.1433,0.9676,1.5053999999999998,130.77,5426025,6,580000,40,1,53,8,16,34,111,364.1,0.7428,8986281.4,30144.58,8956136.82,3754.5,1,0.0016,0.062,0,0
Kwara,Ilorin West,2026-04-12,432484,1119,850,147.09,63615849.28,28051901.87,25042758.54,10521188.87,108649.88,1532231.41,0.027,0.2087,18.815,6.1183,3.8167,0.9568,1.6006,157.43,5426025,6,580000,40,1,53,8,16,34,111,364.1,0.7457,10602641.55,30144.58,10572496.97,4412.7,1,-0.0009,-0.1485,0,0
Kwara,Ilorin West,2026-04-13,430266,652,358,201.26,86595032.47,38415952.33,37695744.68,10483335.45,122950.44,1449172.54,0.0211,0.2223,17.7167,5.6283,3.9783,0.9662,1.3971,152.84,5426025,6,580000,40,1,53,8,16,34,111,364.1,0.7418,14432505.41,30144.58,14402360.83,6037.8,1,-0.0001,0.2102,0,0
Kwara,Ilorin West,2026-04-14,432648,1058,775,105.85,45796615.87,21293554.85,18991088.59,5511972.43,120952.62,1515525.79,0.0239,0.2509,15.9033,5.04,3.7983,0.9618,1.7597,179.01,5426025,6,580000,40,1,53,8,16,34,111,364.1,0.7459,7632769.31,30144.58,7602624.73,3175.5,1,0.0037,-0.4341,0,0
Kwara,Ilorin West,2026-04-15,431725,688,509,120.83,52167253.29,23414649.92,22191814.52,6560788.85,176115.44,1367095.01,0.0238,0.2292,18.1067,6.345,3.8833,0.962,1.3735,179.04,5426025,6,580000,40,1,53,8,16,34,111,364.1,0.7444,8694542.22,30144.58,8664397.64,3624.9,1,0.0007,-0.2132,0,0
Kwara,Offa,2026-01-16,81845,132,147,109.33,8948057.82,3848721.06,3540888.57,1558448.19,9562.76,235375.5,0.047,0.0921,8.92,3.17,3.15,0.9249,0.2069,38.7,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4092,2982685.94,18385.48,2964300.46,3279.9,1,,,0,0
Kwara,Offa,2026-01-17,81679,136,88,121.54,9927432.72,4517724.28,4315230.94,1094477.5,16674.15,236332.79,0.0483,0.0922,5.79,1.9667,3.05,0.9228,0.3387,23.91,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4084,3309144.24,18385.48,3290758.76,3646.2,1,,,0,0
Kwara,Offa,2026-01-18,81820,199,172,143.03,11702340.52,5229001.85,4891835.84,1581502.83,7865.69,210372.78,0.0397,0.1143,5.61,1.8933,3.3067,0.9365,0.0672,28.63,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4091,3900780.17,18385.48,3882394.69,4290.9,1,,,0,0
Kwara,Offa,2026-01-19,81882,213,82,64.05,5244256.79,2439817.77,2199138.77,605300.25,19532.05,180270.6,0.0406,0.1036,4.5467,1.42,3.2767,0.9351,0.1153,39.3,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4094,1748085.6,18385.48,1729700.12,1921.5,1,,,0,0
Kwara,Offa,2026-01-20,82407,284,170,138.2,11388770.38,5006957.24,4842954.87,1538858.27,11216.05,214704.03,0.0485,0.09,6.5133,2.03,3.0567,0.9224,0.2199,29.94,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.412,3796256.79,18385.48,3777871.31,4146.0,1,,,0,0
Kwara,Offa,2026-01-21,82142,239,141,62.16,5105606.48,2277969.21,2042768.61,784868.66,16507.68,280410.87,0.051,0.0775,8.37,2.9133,3.0233,0.9184,0.2848,36.730000000000004,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4107,1701868.83,18385.48,1683483.35,1864.8,1,,,0,0
Kwara,Offa,2026-01-22,81844,199,133,113.87,9319464.19,4127952.53,4040150.45,1151361.21,11785.4,204276.38,0.0414,0.0889,7.3267,2.32,3.32,0.9337,0.25680000000000003,24.85,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4092,3106488.06,18385.48,3088102.58,3416.1,1,,,0,0
Kwara,Offa,2026-01-23,82301,204,115,62.11,5111557.09,2191254.96,2220148.2,700153.92,18762.9,216103.82,0.0448,0.0821,7.2367,2.3367,3.2167,0.9283,0.2969,31.259999999999998,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4115,1703852.36,18385.48,1685466.88,1863.3,1,0.0056,-0.4319,0,0
Kwara,Offa,2026-01-24,82270,205,75,96.78,7962342.32,3377273.86,3308071.89,1276996.56,10604.21,256891.93,0.0414,0.1013,8.7433,3.02,3.3233,0.9337,0.1285,25.46,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4114,2654114.11,18385.48,2635728.63,2903.4,1,0.0072,-0.2037,0,0
Kwara,Offa,2026-01-25,82199,176,177,69.43,5706980.65,2592414.31,2260062.84,854503.5,14164.71,225433.54,0.0492,0.1026,8.69,2.9433,3.05,0.9212,0.0825,31.22,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.411,1902326.88,18385.48,1883941.4,2082.9,1,0.0046,-0.5146,0,0
Kwara,Offa,2026-01-26,82682,125,153,83.57,6909952.54,3105174.04,2842311.39,962467.11,15640.34,185082.37,0.0456,0.0958,9.6133,2.8533,3.2033,0.9271,0.1543,26.1,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4134,2303317.51,18385.48,2284932.03,2507.1,1,0.0098,0.3048,0,0
Kwara,Offa,2026-01-27,82409,209,122,105.46,8691094.29,3910857.13,3404077.38,1376159.78,17401.91,237636.0,0.0441,0.1068,4.7133,1.7067,3.1467,0.9294,0.1456,35.879999999999995,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.412,2897031.43,18385.48,2878645.95,3163.8,1,0.0,-0.2369,0,0
Kwara,Offa,2026-01-28,82637,160,108,111.89,9246269.23,4313958.33,3986222.88,946088.02,18412.49,220216.36,0.0519,0.1052,6.39,1.9833,2.9067,0.9169,0.2057,31.76,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4132,3082089.74,18385.48,3063704.26,3356.7,1,0.006,0.8,0,0
Kwara,Offa,2026-01-29,82511,152,98,118.56,9782589.98,4329419.72,3978128.98,1475041.28,15923.29,236634.95,0.0425,0.1011,5.2567,1.72,3.2267,0.932,0.2639,32.07,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4126,3260863.33,18385.48,3242477.85,3556.8,1,0.0081,0.0412,0,0
Kwara,Offa,2026-01-30,82613,138,129,131.36,10851693.98,5014888.2,4754257.01,1082548.76,5999.58,226287.81,0.0428,0.0685,6.3333,1.9467,3.2933,0.9315,0.1114,29.97,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4131,3617231.33,18385.48,3598845.85,3940.8,1,0.0038,1.115,0,0
Kwara,Offa,2026-01-31,82415,241,105,141.66,11675124.91,5402864.66,4984397.93,1287862.32,10693.41,163865.13,0.0447,0.0792,9.0267,3.0733,3.2567,0.9284,0.1375,27.72,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4121,3891708.3,18385.48,3873322.82,4249.8,1,0.0018,0.4637,0,0
Kwara,Offa,2026-02-01,82305,256,80,94.51,7778922.79,3435205.11,3201510.86,1142206.82,11750.15,151727.27,0.0471,0.0962,5.99,1.6933,3.0867,0.9246,0.2358,32.04,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4115,2592974.26,18385.48,2574588.78,2835.3,1,0.0013,0.3612,0,0
Kwara,Offa,2026-02-02,82865,258,111,124.85,10345637.04,4887437.09,4431898.69,1026301.26,16689.64,258119.6,0.0607,0.1144,5.63,1.6833,2.57,0.9028,0.0654,29.83,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4143,3448545.68,18385.48,3430160.2,3745.5,1,0.0022,0.494,0,0
Kwara,Offa,2026-02-03,82374,142,139,137.78,11349685.91,5091260.23,4488669.86,1769755.83,17053.37,178643.1,0.0489,0.0992,7.75,2.7933,3.05,0.9218,0.0469,28.8,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4119,3783228.64,18385.48,3764843.16,4133.4,1,-0.0004,0.3065,0,0
Kwara,Offa,2026-02-04,82826,154,180,130.94,10845022.68,5012427.58,4596186.32,1236408.79,19250.16,190510.34,0.0411,0.104,6.3767,2.0633,3.2867,0.9343,0.5796,27.34,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4141,3615007.56,18385.48,3596622.08,3928.2,1,0.0023,0.1703,0,0
Kwara,Offa,2026-02-05,82904,225,179,48.83,4048257.31,1742401.38,1685795.21,620060.72,15807.24,227234.14,0.0369,0.1067,7.49,2.4967,3.45,0.941,0.06509999999999999,34.05,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4145,1349419.1,18385.48,1331033.62,1464.9,1,0.0048,-0.5881,0,0
Kwara,Offa,2026-02-06,82696,245,177,71.92,5947506.28,2677335.12,2421051.96,849119.2,12403.13,104115.74,0.0472,0.127,6.7233,1.83,3.0433,0.9246,0.2259,29.57,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4135,1982502.09,18385.48,1964116.61,2157.6,1,0.001,-0.4525,0,0
Kwara,Offa,2026-02-07,82358,260,84,69.93,5759152.82,2741817.71,2406501.78,610833.33,9112.63,199538.76,0.0391,0.0687,9.0867,2.42,3.4733,0.9374,0.13349999999999998,21.92,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4118,1919717.61,18385.48,1901332.13,2097.9,1,-0.0007,-0.5064,0,0
Kwara,Offa,2026-02-08,83167,205,133,91.92,7645096.16,3546568.61,3235029.58,863497.97,12718.15,204709.56,0.0517,0.1086,6.1667,1.9533,2.9067,0.9173,0.3284,26.48,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4158,2548365.39,18385.48,2529979.91,2757.6,1,0.0105,-0.0274,0,0
Kwara,Offa,2026-02-09,82811,212,112,77.12,6386085.44,2831960.8,2800511.85,753612.8,18359.23,208981.35,0.0526,0.0923,6.0633,1.9567,2.9,0.9159,0.4275,34.6,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4141,2128695.15,18385.48,2110309.67,2313.6,1,-0.0007,-0.3823,0,0
Kwara,Offa,2026-02-10,82741,159,139,90.06,7451887.74,3258912.13,3025094.08,1167881.54,11819.57,350188.05,0.0437,0.0816,8.51,2.4167,3.2767,0.9301,0.2479,31.490000000000002,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4137,2483962.58,18385.48,2465577.1,2701.8,1,0.0045,-0.3463,0,0
Kwara,Offa,2026-02-11,82728,209,67,85.01,7032527.84,3134465.62,3057521.41,840540.81,16009.52,270962.45,0.0296,0.0715,7.7767,2.38,3.7767,0.9526,0.6346,43.45,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4136,2344175.95,18385.48,2325790.47,2550.3,1,-0.0012,-0.3508,0,0
Kwara,Offa,2026-02-12,83094,138,168,107.86,8962278.74,3898948.66,3810519.49,1252810.59,17216.6,185612.38,0.0427,0.102,7.7533,2.28,3.26,0.9316,0.2113,30.67,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4155,2987426.25,18385.48,2969040.77,3235.8,1,0.0023,1.2089,0,0
Kwara,Offa,2026-02-13,82980,277,115,77.34,6417345.63,3042515.69,2816656.57,558173.38,15864.1,246604.07,0.0475,0.0815,5.3733,1.6,3.09,0.9241,0.19219999999999998,35.78,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4149,2139115.21,18385.48,2120729.73,2320.2,1,0.0034,0.0754,0,0
Kwara,Offa,2026-02-14,82579,258,120,91.7,7572769.36,3621131.22,3051933.25,899704.89,13426.63,178348.51,0.0425,0.0823,5.3667,1.6133,3.26,0.9321,0.24780000000000002,29.62,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4129,2524256.45,18385.48,2505870.97,2751.0,1,0.0027,0.3113,0,0
Kwara,Offa,2026-02-15,83172,204,118,97.99,8149780.13,3866672.88,3351272.59,931834.65,6620.36,262971.33,0.0411,0.0754,6.84,2.4233,3.3533,0.9343,0.6848,29.06,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4159,2716593.38,18385.48,2698207.9,2939.7,1,0.0001,0.066,0,0
Kwara,Offa,2026-02-16,83081,180,138,114.18,9486538.4,4275859.01,4094389.55,1116289.83,9721.6,181930.24,0.0451,0.1318,7.95,2.2167,3.13,0.9279,0.5179,31.13,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4154,3162179.47,18385.48,3143793.99,3425.4,1,0.0033,0.4805,0,0
Kwara,Offa,2026-02-17,82823,170,136,75.02,6213093.35,2971795.63,2433426.72,807871.0,14061.49,187568.5,0.0465,0.1305,4.77,1.62,3.0233,0.9256,0.1705,41.06,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4141,2071031.12,18385.48,2052645.64,2250.6,1,0.001,-0.167,0,0
Kwara,Offa,2026-02-18,82749,253,125,103.37,8554065.26,3761693.59,3631535.59,1160836.09,12292.15,278940.28,0.0453,0.1127,8.5367,3.1833,3.1633,0.9275,0.2341,26.369999999999997,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4137,2851355.09,18385.48,2832969.61,3101.1,1,0.0003,0.216,0,0
Kwara,Offa,2026-02-19,82958,244,140,97.85,8117806.32,3435902.54,3232547.4,1449356.38,5765.33,173134.26,0.0435,0.125,4.93,1.5,3.14,0.9303,0.066,35.5,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4148,2705935.44,18385.48,2687549.96,2935.5,1,-0.0016,-0.0928,0,0
Kwara,Offa,2026-02-20,82778,283,120,80.39,6654867.03,3193222.66,2703587.49,758056.88,23134.25,162631.05,0.0521,0.118,6.6733,2.2233,2.8833,0.9166,0.10239999999999999,37.99,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4139,2218289.01,18385.48,2199903.53,2411.7,1,-0.0024,0.0394,0,0
Kwara,Offa,2026-02-21,82895,280,93,90.53,7504705.01,3449551.48,3054402.67,1000750.86,11942.33,78343.81,0.0447,0.1085,7.26,2.3333,3.17,0.9284,0.111,28.72,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4145,2501568.34,18385.48,2483182.86,2715.9,1,0.0038,-0.0128,0,0
Kwara,Offa,2026-02-22,82919,250,95,132.46,10983318.12,4673096.65,4491326.67,1818894.79,12513.2,244148.63,0.0446,0.0681,7.27,2.0867,3.25,0.9287,0.063,25.41,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4146,3661106.04,18385.48,3642720.56,3973.8,1,-0.003,0.3518,0,0
Kwara,Offa,2026-02-23,83379,254,152,75.26,6275387.57,2996020.01,2693789.4,585578.16,14326.87,217924.74,0.0445,0.1033,7.2033,2.0133,3.1867,0.9288,0.3135,27.07,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4169,2091795.86,18385.48,2073410.38,2257.8,1,0.0036,-0.3409,0,0
Kwara,Offa,2026-02-24,83054,276,93,108.55,9015241.05,3831670.14,3528740.29,1654830.62,11381.5,208510.4,0.0452,0.0937,5.0267,1.6333,3.14,0.9277,0.060200000000000004,32.99,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4153,3005080.35,18385.48,2986694.87,3256.5,1,0.0028,0.4469,0,0
Kwara,Offa,2026-02-25,83555,245,88,53.6,4478890.63,2089700.62,1878611.04,510578.97,10009.88,247271.04,0.0566,0.0962,7.5767,2.2733,2.7833,0.9095,0.2055,30.97,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4178,1492963.54,18385.48,1474578.06,1608.0,1,0.0097,-0.4815,0,0
Kwara,Offa,2026-02-26,83411,263,169,85.06,7094831.76,3338249.53,2823502.97,933079.26,15012.36,196973.59,0.0459,0.0809,7.9067,2.5633,3.19,0.9266,0.2924,42.4,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4171,2364943.92,18385.48,2346558.44,2551.8,1,0.0055,-0.1307,0,0
Kwara,Offa,2026-02-27,83635,192,87,93.82,7846843.89,3594083.25,3363961.24,888799.4,10625.26,156986.16,0.0479,0.1248,6.1867,1.9667,3.01,0.9234,0.2118,31.490000000000002,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4182,2615614.63,18385.48,2597229.15,2814.6,1,0.0104,0.1671,0,0
Kwara,Offa,2026-02-28,83188,251,115,128.66,10703172.65,4569610.66,4696399.62,1437162.38,15952.61,286208.16,0.0594,0.0891,7.7933,2.2067,2.7,0.9049,0.27090000000000003,26.82,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4159,3567724.22,18385.48,3549338.74,3859.8,1,0.0035,0.4212,0,0
Kwara,Offa,2026-03-01,83302,261,94,95.23,7932683.01,3662403.13,3468273.0,802006.88,11147.47,200441.73,0.0409,0.0948,8.0867,2.3633,3.3467,0.9347,0.14629999999999999,28.53,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4165,2644227.67,18385.48,2625842.19,2856.9,1,0.0046,-0.2811,0,0
Kwara,Offa,2026-03-02,83257,248,126,94.39,7858411.6,3631950.51,3450523.76,775937.33,9391.93,217292.59,0.0437,0.1022,6.8267,2.08,3.21,0.9301,0.1241,34.9,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4163,2619470.53,18385.48,2601085.05,2831.7,1,-0.0015,0.2542,0,0
Kwara,Offa,2026-03-03,83820,145,114,107.64,9022036.29,4074315.22,3944108.7,1003612.37,13430.57,179992.31,0.0476,0.0657,5.0467,1.6433,3.1067,0.9238,0.1486,31.6,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4191,3007345.43,18385.48,2988959.95,3229.2,1,0.0092,-0.0084,0,0
Kwara,Offa,2026-03-04,83411,273,106,91.44,7626838.78,3566295.72,3094995.51,965547.55,19916.61,211997.03,0.0434,0.0956,8.4533,2.6333,3.26,0.9306,0.13849999999999998,37.54,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4171,2542279.59,18385.48,2523894.11,2743.2,1,-0.0017,0.706,0,0
Kwara,Offa,2026-03-05,83632,198,128,82.94,6936202.58,3215668.37,2753739.79,966794.42,21613.85,276353.63,0.0499,0.1213,6.1533,2.1567,2.9433,0.9202,0.0649,29.560000000000002,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4182,2312067.53,18385.48,2293682.05,2488.2,1,0.0026,-0.0249,0,0
Kwara,Offa,2026-03-06,83912,177,98,129.64,10878667.69,5014021.06,4348550.37,1516096.27,14077.29,234845.9,0.0439,0.1036,3.94,1.2633,3.1467,0.9297,0.1162,35.339999999999996,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4196,3626222.56,18385.48,3607837.08,3889.2,1,0.0033,0.3818,0,0
Kwara,Offa,2026-03-07,83820,279,132,124.46,10431982.53,4757138.34,4361913.42,1312930.76,10772.83,352203.48,0.0482,0.0475,8.0967,2.4433,3.1733,0.9228,0.2322,30.33,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4191,3477327.51,18385.48,3458942.03,3733.8,1,0.0076,-0.0326,0,0
Kwara,Offa,2026-03-08,83662,267,124,96.34,8060136.97,3454366.19,3245674.38,1360096.41,14636.35,251659.59,0.0405,0.0986,7.2733,2.2233,3.3333,0.9352,0.3278,33.03,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4183,2686712.32,18385.48,2668326.84,2890.2,1,0.0043,0.0117,0,0
Kwara,Offa,2026-03-09,83435,206,140,104.3,8702566.44,3923409.93,3798059.81,981096.7,13426.85,234650.91,0.0588,0.0715,6.75,2.1367,2.7367,0.906,0.2936,42.16,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4172,2900855.48,18385.48,2882470.0,3129.0,1,0.0021,0.105,0,0
Kwara,Offa,2026-03-10,83644,292,77,122.56,10251552.49,4824196.49,4319244.74,1108111.26,11733.64,230098.1,0.0338,0.0829,8.5033,3.0067,3.62,0.9459,0.1366,21.83,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4182,3417184.16,18385.48,3398798.68,3676.8,1,-0.0021,0.1386,0,0
Kwara,Offa,2026-03-11,83604,292,109,55.61,4649312.01,2220858.57,1876330.68,552122.77,12266.44,183048.36,0.0388,0.1155,6.5267,1.9233,3.3533,0.9379,0.155,39.14,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.418,1549770.67,18385.48,1531385.19,1668.3,1,0.0023,-0.3918,0,0
Kwara,Offa,2026-03-12,83431,129,169,102.45,8547239.37,3626552.44,3478873.06,1441813.88,2331.43,199630.95,0.0395,0.0762,5.9833,1.8067,3.3867,0.9368,0.1009,44.85,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4172,2849079.79,18385.48,2830694.31,3073.5,1,-0.0024,0.2352,0,0
Kwara,Offa,2026-03-13,83659,256,175,92.45,7733894.68,3704092.88,3259502.89,770298.91,23627.68,193267.81,0.0382,0.1036,7.64,2.2633,3.4167,0.9389,0.45130000000000003,36.129999999999995,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4183,2577964.89,18385.48,2559579.41,2773.5,1,-0.003,-0.2869,0,0
Kwara,Offa,2026-03-14,84104,235,131,82.12,6906637.14,3172454.44,2968602.46,765580.23,15310.06,182588.97,0.0432,0.0853,9.0733,2.9067,3.2967,0.9308,0.1434,29.1,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4205,2302212.38,18385.48,2283826.9,2463.6,1,0.0034,-0.3402,0,0
Kwara,Offa,2026-03-15,84133,288,176,102.5,8623298.84,3698361.6,3675120.82,1249816.42,14903.82,104160.82,0.0521,0.0641,7.6233,2.3667,3.0,0.9167,0.15639999999999998,36.519999999999996,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4207,2874432.95,18385.48,2856047.47,3075.0,1,0.0056,0.0639,0,0
Kwara,Offa,2026-03-16,83751,230,112,99.4,8324889.36,3729337.59,3352917.89,1242633.88,10863.8,84608.87,0.0363,0.0995,5.6733,1.9867,3.4533,0.9419,0.4678,45.49,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4188,2774963.12,18385.48,2756577.64,2982.0,1,0.0038,-0.047,0,0
Kwara,Offa,2026-03-17,83908,161,85,87.28,7323093.07,3262407.21,3116256.62,944429.24,12883.07,300867.13,0.0471,0.1023,9.8033,3.3967,3.1433,0.9246,0.41910000000000003,28.810000000000002,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4195,2441031.02,18385.48,2422645.54,2618.4,1,0.0032,-0.2879,0,0
Kwara,Offa,2026-03-18,84419,198,90,134.73,11373467.71,5052208.08,4861369.29,1459890.34,11407.15,381526.28,0.0638,0.1146,7.4933,2.13,2.4967,0.898,0.4228,34.67,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4221,3791155.9,18385.48,3772770.42,4041.9,1,0.0097,1.4228,0,0
Kwara,Offa,2026-03-19,83955,289,145,101.02,8481306.2,3838857.08,3432139.12,1210309.99,21134.87,258654.81,0.0486,0.1013,7.2633,2.21,3.05,0.9223,0.2612,29.240000000000002,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4198,2827102.07,18385.48,2808716.59,3030.6,1,0.0063,-0.014,0,0
Kwara,Offa,2026-03-20,83695,288,169,79.16,6624886.74,3099715.16,2804120.23,721051.34,19035.68,261372.53,0.055,0.0751,9.73,3.1467,2.9133,0.9119,0.2919,40.870000000000005,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4185,2208295.58,18385.48,2189910.1,2374.8,1,0.0004,-0.1438,0,0
Kwara,Offa,2026-03-21,84448,214,87,99.26,8382664.21,3848267.29,3635707.22,898689.7,9621.02,235290.74,0.0493,0.0819,4.2967,1.43,3.0033,0.9211,0.5751999999999999,28.439999999999998,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4222,2794221.4,18385.48,2775835.92,2977.8,1,0.0041,0.2087,0,0
Kwara,Offa,2026-03-22,84475,281,102,109.95,9287690.48,4110548.44,4008530.75,1168611.28,11412.3,256426.72,0.046,0.0868,6.3833,1.96,3.1467,0.9264,0.0533,23.259999999999998,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4224,3095896.83,18385.48,3077511.35,3298.5,1,0.0041,0.0727,0,0
Kwara,Offa,2026-03-23,84246,208,146,93.41,7869381.09,3647100.1,3282419.61,939861.38,17545.34,274494.42,0.0259,0.0896,5.44,1.6,3.8333,0.9587,0.1457,36.54,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4212,2623127.03,18385.48,2604741.55,2802.3,1,0.0059,-0.0603,0,0
Kwara,Offa,2026-03-24,84443,190,123,100.03,8447046.05,3617616.98,3304908.67,1524520.4,17156.75,77216.59,0.0465,0.0856,6.9767,2.23,3.1433,0.9256,0.3175,38.44,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4222,2815682.02,18385.48,2797296.54,3000.9,1,0.0064,0.1461,0,0
Kwara,Offa,2026-03-25,84264,293,106,117.23,9878614.93,4489315.32,4263423.3,1125876.31,25523.87,198108.25,0.0572,0.1191,6.1333,2.13,2.69,0.9084,0.1085,36.03,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4213,3292871.64,18385.48,3274486.16,3516.9,1,-0.0018,-0.1299,0,0
Kwara,Offa,2026-03-26,84305,137,108,74.82,6307491.04,2793520.95,2506320.81,1007649.28,12865.07,239645.6,0.0488,0.1175,7.1233,2.1067,3.01,0.922,0.0595,21.57,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4215,2102497.01,18385.48,2084111.53,2244.6,1,0.0042,-0.2594,0,0
Kwara,Offa,2026-03-27,84411,280,123,96.39,8136461.29,3541142.61,3460339.15,1134979.52,9501.26,278566.44,0.0402,0.115,6.31,1.8067,3.2967,0.9357,0.17729999999999999,33.38,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4221,2712153.76,18385.48,2693768.28,2891.7,1,0.0086,0.2177,0,0
Kwara,Offa,2026-03-28,84481,280,113,90.19,7619734.96,3560042.18,3282673.07,777019.72,16239.35,305161.4,0.0452,0.084,6.33,1.98,3.18,0.9277,0.09949999999999999,25.759999999999998,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4224,2539911.65,18385.48,2521526.17,2705.7,1,0.0004,-0.0914,0,0
Kwara,Offa,2026-03-29,84070,251,162,108.38,9111844.32,4005096.05,3900877.65,1205870.62,13535.68,162834.91,0.0525,0.102,4.6067,1.5267,2.8633,0.916,0.4189,35.23,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4204,3037281.44,18385.48,3018895.96,3251.4,1,-0.0048,-0.0143,0,0
Kwara,Offa,2026-03-30,84123,176,161,110.21,9270973.28,4277658.09,3981197.35,1012117.85,25625.84,286481.67,0.0432,0.09,7.4767,2.68,3.26,0.9308,0.0847,37.61,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4206,3090324.43,18385.48,3071938.95,3306.3,1,-0.0015,0.1799,0,0
Kwara,Offa,2026-03-31,84516,204,120,102.83,8690485.96,3955184.53,3418096.44,1317204.99,15900.25,261107.81,0.0421,0.1135,7.48,2.39,3.26,0.9327,0.0763,37.71,1654693,3,200000,40,0,11,1,2,7,21,88.9,0.4226,2896828.65,18385.48,2878443.17,3084.9,1,0.0009,0.028,0,0
